"season","opp","quarter","result","top","plays","yards"
"2012","Florida State","3","FUMB",149,5,12
"2012","Florida State","3","TD",231,8,80
"2012","Florida State","3","PUNT",151,6,22
"2012","Florida State","4","PUNT",93,3,8
"2012","Florida State","4","FG",272,10,52
"2012","Florida State","4","INT",13,2,35
"2012","Boston College","1","FG",292,11,72
"2012","Boston College","1","PUNT",58,4,22
"2012","Boston College","2","PUNT",108,5,9
"2012","Boston College","2","PUNT",58,3,-3
"2012","Boston College","2","PUNT",139,6,28
"2012","Boston College","2","DOWNS",70,6,21
"2012","Boston College","2","HALF",4,0,0
"2012","Boston College","3","TD",205,7,20
"2012","Boston College","3","PUNT",110,3,2
"2012","Boston College","3","TD",193,8,61
"2012","Boston College","4","PUNT",112,5,27
"2012","Boston College","4","FG",82,4,6
"2012","Boston College","4","FG",186,10,62
"2012","Boston College","5","TD",0,6,25
"2012","Boston College","5","",0,0,0
"2012","Virginia","1","PUNT",55,3,-4
"2012","Virginia","1","PUNT",205,7,6
"2012","Virginia","1","PUNT",107,3,7
"2012","Virginia","2","TD",215,9,55
"2012","Virginia","2","PUNT",79,3,-1
"2012","Virginia","2","PUNT",84,3,-2
"2012","Virginia","2","PUNT",32,3,0
"2012","Virginia","2","PUNT",67,8,29
"2012","Virginia","3","FUMB",172,8,15
"2012","Virginia","3","PUNT",46,3,1
"2012","Virginia","3","TD",376,15,85
"2012","Virginia","4","DOWNS",297,12,42
"2012","Virginia","4","FGA",183,8,43
"2012","Virginia","4","FG",201,7,12
"2012","Rutgers","1","PUNT",109,7,27
"2012","Rutgers","1","PUNT",91,3,4
"2012","Rutgers","1","PUNT",172,6,4
"2012","Rutgers","1","PUNT",99,3,-11
"2012","Rutgers","2","PUNT",202,6,13
"2012","Rutgers","2","PUNT",71,3,5
"2012","Rutgers","2","INT",218,8,33
"2012","Rutgers","3","PUNT",40,3,3
"2012","Rutgers","3","PUNT",91,3,3
"2012","Rutgers","4","FG",155,6,62
"2012","Rutgers","4","TD",15,3,21
"2012","Rutgers","4","PUNT",96,3,1
"2012","Rutgers","4","PUNT",49,3,-12
"2012","Rutgers","4","FGA",149,4,20
"2012","Rutgers","4","INT",6,1,0
"2012","Rutgers","4","PUNT",57,5,10
"2012","Rutgers","5","FG",0,6,20
"2012","Rutgers","5","",0,0,0
